filename	classname	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	is_reference	multi_labeled
88498__shakaharu__ball-basketball-drop.wav	241Sounds of things_Specific impact sounds_Basketball bounce	Sounds of things	Specific impact sounds	Basketball bounce				FALSE	FALSE
242Sounds of things_Tools_Filing (rasp)_reference.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				TRUE	FALSE
325978__lizanejordaan__nail-file.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
326162__lizellekleynhans__filing-nails.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
329361__bassoonrckr__reamer.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
354109__this-is-a-hoax__2x4-file.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
365728__mc-minnaar__nail-file.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
366413__rach-capache__filing-nails.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
366858__malieengel__filing-nail.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
407504__1kaylin-dickson__filing-nails.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
414030__dekker462__metal-filing.wav	242Sounds of things_Tools_Filing (rasp)	Sounds of things	Tools	Filing (rasp)				FALSE	FALSE
147382__jzproductions__hammering-wood.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
243Sounds of things_Tools_Hammer_reference.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				TRUE	FALSE
262000__olliehahn12__hammer.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
325610__sinjohnt__hammering-nail.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
328551__nakhas__hammer-and-nail.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
337813__blukotek__hammer-v4.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
383726__deleted-user-7146007__construction-sounds-hammering-a-nail.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
394891__ryujin95__hammer-pounding-on-wood.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
80448__turtlelg__lowercrunchyhammergavel.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
84696__cmusounddesign__hammer.wav	243Sounds of things_Tools_Hammer	Sounds of things	Tools	Hammer				FALSE	FALSE
104998__benboncan__jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
188823__unfa__pneumatic-hammer-vs-concrete-floor-direct-louder.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
244Sounds of things_Tools_Jackhammer_reference.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				TRUE	FALSE
248152__pulswelle__road-works-and-jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
271662__honorhunter__jackhammer-close.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
317361__mrauralization__jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
341758__nervousneal__jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
42097__fauxpress__sound-fx-jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
68080__charliemidi__3-jackhammers.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
98859__tomlija__jackhammer.wav	244Sounds of things_Tools_Jackhammer	Sounds of things	Tools	Jackhammer				FALSE	FALSE
199929__thedapperdan__drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		TRUE	FALSE
262002__olliehahn12__drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
262265__gowlermusic__drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
274854__theshaggyfreak__drill3.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
340241__kingof-thelab__drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
383446__deleted-user-7146007__cordless-drill-drilling-wood.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
71080__aharri6__drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
71082__aharri6__fast-drill.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
71087__aharri6__slow-drill-2.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill	Sounds of things	Tools	Power tool	Drill	"Dental drill, dentist's drill"		FALSE	FALSE
104189__personum__sanding.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
126377__eelke__sand-paper_short.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
126377__eelke__sand-paper_short_and_rub.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
204948__capslok__sanding-a-piece-of-wood_bursts_and_rubs.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
204948__capslok__sanding-a-piece-of-wood_single_passes.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
246Sounds of things_Tools_Sanding_reference.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				TRUE	FALSE
249576__philllchabbb__manual-floor-sanding.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
326243__blu-150058__sandpaper.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
366727__1san__sanding-of-soft-wood-coarse-sandpaper_1.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
383444__deleted-user-7146007__construction-sanding-wood-sandpaper.wav	246Sounds of things_Tools_Sanding	Sounds of things	Tools	Sanding				FALSE	FALSE
102583__cgeffex__sawing-2x4.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
164274__abcopen__carpentry-sawing-timber-with-handsaw-mono.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
23706__hazure__saw.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
247Sounds of things_Tools_Sawing_reference.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				TRUE	FALSE
258055__jagadamba__electric-circular-saw-01.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
262004__olliehahn12__saw.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
320734__papercutterjohn__sawing-wood.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
378697__13fpanska-tolar-david__saws-cutting-wood.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
390712__megashroom__circular-saw-02-170501-1491.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
39888__aesqe__wood-saw-01.wav	247Sounds of things_Tools_Sawing	Sounds of things	Tools	Sawing				FALSE	FALSE
128868__setuniman__airplane-take-off-q13b.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
169129__laers__propplaneflyover.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		TRUE	FALSE
251971__cliftonmcarlson__propeller-plane.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
333203__mrvasluk__airplane-propeller.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
347973__yurinikolai__propeller-plane-flyby.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
361212__josepharaoh99__large-fan-running.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
361434__jay-rope__small-propeller-plane.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
391515__relwin__b17.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
403316__straget__a-small-propeller-plane.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew	Sounds of things	Vehicle	Aircraft	Aircraft engine	"Propeller, airscrew"		FALSE	FALSE
166205__wshintani__airplane-landing.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
183874__bidone__landing-airplane.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
235365__3863__airplane-a-mtn.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			TRUE	FALSE
255211__ramston__airplane-taking-off-at-beirut-airport.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
262755__bigpickle51__stereo-jet-landing-sample-2.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
351585__suz-soundcreations__airplane-flyover-landing-heathrow-4-48-24.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
53467__lorenzosu__airplane.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
74361__zolopher__airplane-pass.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
81056__inplano__retro-airplane.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane	Sounds of things	Vehicle	Aircraft	"Fixed-wing aircraft, airplane"			FALSE	FALSE
133675__klangpinnwand__helicopter-start.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
150976__mings__helicopter-landing.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
188822__peridactyloptrix__helicopter-landing.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
20814__popcorn__helicopter.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			TRUE	FALSE
340802__akc1231__helicopter_2.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
345084__metrostock99__helicopter-overhead-v-1-cleanfinal.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
49481__lorenzosu__helicopterpassage-28sec.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
70268__lg__rotterdam-marathon-helicopters-090406.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
74242__benboncan__military-helicopter.wav	250Sounds of things_Vehicle_Aircraft_Helicopter	Sounds of things	Vehicle	Aircraft	Helicopter			FALSE	FALSE
251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			TRUE	FALSE
254129__cliftonmcarlson__motorboat-traffic.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
255951__webcommando__boatonwaterengine.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
257730__rtb45__speedboat-outboard-motors-tidore-indonesia.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
319093__klankbeeld__yachts-on-the-river-150801-0713-ms.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
319093__klankbeeld__yachts-on-the-river-150801-0713-ms_2.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
319093__klankbeeld__yachts-on-the-river-150801-0713-ms_3.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
348844__ylearkisto__moottorivene-kumivene-ajoa-rubber-boat-motorboat-start-fast-running-stopping-waves-spl.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
36391__epolk__speedboat.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
394287__morganpurkis__speedboat-loop.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat	Sounds of things	Vehicle	"Boat, Water vehicle"	"Motorboat, speedboat"			FALSE	FALSE
107031__robinhood76__02152-swimming-oaring.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
155853__britelife__kayaking-on-the-chattahoochie-after-dark.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
174933__felix-blume__dugout-on-the-niger-river-in-mali.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
188199__splicesound__paddle-boat-on-water.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
23705__hazure__rowing.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
23705__hazure__rowing_2.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
245171__raffa-jaffa__kayaking.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
249707__brunoboselli__paddles-rowing-on-a-calm-water-stream.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
251518__ylearkisto__kajakki-melonta-kanootti-canoeing-a-plastic-canoe-kayak-paddling-on-a-calm-lake-going_2.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			FALSE	FALSE
252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak	Sounds of things	Vehicle	"Boat, Water vehicle"	"Rowboat, canoe, kayak"			TRUE	FALSE
157365__hajohansen__sailing-on-the-baltic-sea-radio-gale-warning.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship	Sounds of things	Vehicle	"Boat, Water vehicle"	"Sailboat, sailing ship"			FALSE	FALSE
