	id	imitation_filename	reference_filename	wrong_pair	listener_id	is_imitation	is_right_imitation	rating
6366	6366	250Sounds of things_Vehicle_Aircraft_Helicopter-5693341270278144.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	5	True	True	55.0
6367	6367	250Sounds of things_Vehicle_Aircraft_Helicopter-5699127396532224.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	10	True	True	63.0
6368	6368	250Sounds of things_Vehicle_Aircraft_Helicopter-5720758194012160.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	3	True	True	59.0
6369	6369	250Sounds of things_Vehicle_Aircraft_Helicopter-5723151296102400.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	10	True	False	
6370	6370	250Sounds of things_Vehicle_Aircraft_Helicopter-5745710343389184.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	3	True	True	55.0
6371	6371	250Sounds of things_Vehicle_Aircraft_Helicopter-5806235425177600.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	8	True	False	
6372	6372	250Sounds of things_Vehicle_Aircraft_Helicopter-5822975999737856.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	3	True	True	46.0
6373	6373	250Sounds of things_Vehicle_Aircraft_Helicopter-5822975999737856.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	3	True	True	57.0
6374	6374	250Sounds of things_Vehicle_Aircraft_Helicopter-5954364552249344.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	2	True	True	93.0
6375	6375	250Sounds of things_Vehicle_Aircraft_Helicopter-5960527427665920.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	10	True	True	41.0
6376	6376	250Sounds of things_Vehicle_Aircraft_Helicopter-6028555951538176.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	9	True	True	12.0
6377	6377	250Sounds of things_Vehicle_Aircraft_Helicopter-6297005097746432.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	11	True	True	66.0
6378	6378	250Sounds of things_Vehicle_Aircraft_Helicopter-6316063478251520.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	9	True	True	24.0
6379	6379	250Sounds of things_Vehicle_Aircraft_Helicopter-6442925672103936.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	3	True	True	34.0
6380	6380	250Sounds of things_Vehicle_Aircraft_Helicopter-6467255722311680.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	8	True	True	15.0
6381	6381	250Sounds of things_Vehicle_Aircraft_Helicopter-6609002527981568.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	9	True	True	33.0
6382	6382	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4672068108943360.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	1	True	True	33.0
6383	6383	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4738757945196544.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	6	True	True	1.0
6384	6384	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4738757945196544.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	6	True	True	2.0
6385	6385	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4841806021787648.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	4	True	True	13.0
6386	6386	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4841806021787648.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	4	True	True	4.0
6387	6387	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4876333263880192.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	10	True	True	56.0
6388	6388	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4878221707313152.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	0	True	True	30.0
6389	6389	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-4885062516473856.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	2	True	True	55.0
6390	6390	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5018959195668480.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	8	True	True	11.0
6391	6391	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5095141714952192.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	7	True	True	80.0
6392	6392	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5135440319348736.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	2	True	False	
6393	6393	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5160970410262528.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	2	True	True	65.0
6394	6394	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5181783821778944.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	1	True	False	
6395	6395	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5644181879914496.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	2	True	True	75.0
6396	6396	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5731791428124672.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	8	True	True	21.0
6397	6397	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5748576697188352.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	8	False	False	
6398	6398	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5953938142527488.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	9	True	True	65.0
6399	6399	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-5987508680654848.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	2	True	True	70.0
6400	6400	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6246689555873792.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	8	True	True	48.0
6401	6401	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6246689555873792.wav	054Human sounds_Human voice_Humming_reference.wav	True	8	True	False	
6402	6402	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6255998092181504.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	9	True	True	61.0
6403	6403	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6256653343129600.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	11	True	True	66.0
6404	6404	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6509031795458048.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	1	True	True	32.0
6405	6405	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6568345293815808.wav	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat_reference.wav	False	4	True	True	47.0
6406	6406	251Sounds of things_Vehicle_Boat_ Water vehicle_Motorboat_ speedboat-6568345293815808.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	True	4	True	False	
6407	6407	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-4510574117388288.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	8	True	False	
6408	6408	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-4745665057914880.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	2	True	True	35.0
6409	6409	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-4860153853640704.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	9	True	True	14.0
6410	6410	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5117785856278528.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	9	True	False	
6411	6411	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5156288090603520.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	9	True	True	67.0
6412	6412	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5192474800685056.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	2	True	True	50.0
6413	6413	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5193228835880960.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	2	True	True	28.0
6414	6414	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5380854750642176.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	8	True	False	
6415	6415	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5655352284545024.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	8	True	True	15.0
6416	6416	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5670249378611200.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	12	True	False	
6417	6417	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5719492789272576.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	8	True	True	38.0
6418	6418	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5725485073956864.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	11	True	True	69.0
6419	6419	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5736296311947264.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	0	True	True	77.0
6420	6420	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5839234598436864.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	11	True	True	55.0
6421	6421	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5839234598436864.wav	298Source-ambiguous sounds_Surface contact_Roll_reference.wav	True	11	True	True	25.0
6422	6422	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5850174417010688.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	5	True	True	51.0
6423	6423	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5850174417010688.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	5	True	True	28.0
6424	6424	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-5996901774131200.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	0	False	False	
6425	6425	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-6199986081497088.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	1	True	True	89.0
6426	6426	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-6375009220034560.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	7	True	True	58.0
6427	6427	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak-6498578650365952.wav	252Sounds of things_Vehicle_Boat_ Water vehicle_Rowboat_ canoe_ kayak_reference.wav	False	11	True	True	37.0
6428	6428	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4719935519457280.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	8	True	False	
6429	6429	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4844729686556672.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	3	True	True	66.0
6430	6430	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4869717806284800.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	57.0
6431	6431	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4875296566149120.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	3	True	True	35.0
6432	6432	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4894813300195328.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	0	True	True	75.0
6433	6433	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-4904151767056384.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	9	True	True	93.0
6434	6434	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5088492568707072.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	11	True	True	44.0
6435	6435	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5181175278600192.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	10	True	True	59.0
6436	6436	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5288027354038272.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	75.0
6437	6437	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5361079110598656.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	68.0
6438	6438	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5649391675244544.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	9	True	True	78.0
6439	6439	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5682238511382528.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	40.0
6440	6440	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5696910388101120.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	3	True	True	46.0
6441	6441	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5696910388101120.wav	024Animal_Wild animals_Frog_Croak_reference.wav	True	3	True	False	
6442	6442	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5696910388101120.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	3	True	True	62.0
6443	6443	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5696910388101120.wav	024Animal_Wild animals_Frog_Croak_reference.wav	True	3	True	False	
6444	6444	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5700019675987968.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	55.0
6445	6445	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5727270706610176.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	6	True	True	12.0
6446	6446	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-5727270706610176.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	6	True	True	13.0
6447	6447	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6007326465064960.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	False	
6448	6448	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6206314984243200.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	8	True	False	
6449	6449	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6232494152089600.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	9	True	False	
6450	6450	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6260592365010944.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	5	True	True	52.0
6451	6451	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6260592365010944.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	5	True	True	64.0
6452	6452	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6305746161500160.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	2	True	True	55.0
6453	6453	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6496442172571648.wav	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship_reference.wav	False	12	True	True	28.0
6454	6454	253Sounds of things_Vehicle_Boat_ Water vehicle_Sailboat_ sailing ship-6496442172571648.wav	044Human sounds_Human group actions_Applause_reference.wav	True	12	True	False	
6455	6455	254Sounds of things_Vehicle_Boat_ Water vehicle_Ship-4661457929109504.wav	254Sounds of things_Vehicle_Boat_ Water vehicle_Ship_reference.wav	False	2	True	True	45.0
6456	6456	254Sounds of things_Vehicle_Boat_ Water vehicle_Ship-4688335029141504.wav	254Sounds of things_Vehicle_Boat_ Water vehicle_Ship_reference.wav	False	0	True	True	63.0
