	imitation_id	imitation_filename	category_id	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	reference_filename	included	draft	training	participant_id	satisfaction	participants_sound_recording_description	participants_sound_recording_description_confidence
10090	10090	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6036038589874176.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	False	True	False	5926650000000000.0			
10091	10091	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6194192170614784.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	5926650000000000.0	Somewhat satisfied	bell clicking	Neutral
10092	10092	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6250373295636480.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	4860670000000000.0	Completely satisfied	Bicycle Bell	Very confident
10093	10093	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6267343114076160.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	5076320000000000.0	Completely satisfied	BELL RINGING	Confident
10094	10094	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6434137497927680.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	5036660000000000.0	Somewhat satisfied	cycle bell	Confident
10095	10095	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6485312704348160.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	6122450000000000.0	Completely satisfied	Bike bell	Very confident
10096	10096	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6552998570360832.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	5681210000000000.0	Somewhat satisfied	bike bell	Very confident
10097	10097	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6559775760318464.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	True	False	False	5432690000000000.0	Neither satisfied or dissatisfied	bicycle bell	Confident
10098	10098	271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell-6643254086860800.wav	271	Sounds of things	Vehicle	Non-motorized land vehicle	Bicycle	Bicycle bell		271Sounds of things_Vehicle_Non-motorized land vehicle_Bicycle_Bicycle bell_reference.wav	False	True	False	5036660000000000.0			
10099	10099	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4729869510377472.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	True	6251110000000000.0			
10100	10100	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4743594883678208.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4614870000000000.0	Somewhat satisfied	skating ring	Confident
10101	10101	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4752817252204544.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	5474560000000000.0	Somewhat satisfied	CAR RIDE	Neutral
10102	10102	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4843999944769536.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4836780000000000.0	Completely satisfied	lion roar	Not at all confident
10103	10103	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4910393428279296.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	False	5970890000000000.0			
10104	10104	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-4925503928532992.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	True	5474560000000000.0			
10105	10105	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5089433703415808.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	6210860000000000.0	Somewhat satisfied	a truck starting and stopping	Neutral
10106	10106	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5114140502786048.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5192210000000000.0	Neither satisfied or dissatisfied	this sound is like table sliding in the floor	Very confident
10107	10107	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5121243036516352.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5753790000000000.0	Completely dissatisfied	on tracks clicking	Neutral
10108	10108	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5125786038173696.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4704250000000000.0	Somewhat dissatisfied	POOL BALL RETURN	Neutral
10109	10109	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5139060708343808.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	6239410000000000.0	Completely satisfied	Road noise 	Confident
10110	10110	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5158539458772992.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4848620000000000.0	Mostly dissatisfied	table pulling	Neutral
10111	10111	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5197870353350656.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5642550000000000.0	Completely satisfied	Dragging something on the floor	Very confident
10112	10112	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5327568702013440.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	True	5765010000000000.0			
10113	10113	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5411573162049536.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	False	4848620000000000.0			
10114	10114	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5639726119780352.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4685500000000000.0	Completely dissatisfied	dog growling	Very confident
10115	10115	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5648161435549696.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	4744660000000000.0	Mostly satisfied	Skateboarding	Confident
10116	10116	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5664759605100544.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	6201870000000000.0	Somewhat satisfied	cleaning	Confident
10117	10117	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5767790501822464.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	6268050000000000.0	Mostly satisfied	pushing table	Confident
10118	10118	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5778379475255296.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5924160000000000.0	Somewhat dissatisfied	skateboard rolling	Not so confident
10119	10119	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5924254012932096.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	False	5970890000000000.0			
10120	10120	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5944759797415936.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	True	5765010000000000.0			
10121	10121	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-5989710656700416.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	5962510000000000.0	Somewhat satisfied	skateboard jump trick	Confident
10122	10122	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6002233170722816.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	6251110000000000.0	Somewhat dissatisfied	someone riding a skateboard, back and forth.	Confident
10123	10123	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6027340475793408.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5148880000000000.0	Somewhat dissatisfied	bowling playing sound.	Confident
10124	10124	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6194446915862528.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	False	4848620000000000.0			
10125	10125	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6209342130880512.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	6092620000000000.0	Somewhat satisfied	A loading dock	Not so confident
10126	10126	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6209698881601536.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	True	True	6251110000000000.0			
10127	10127	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6215736263442432.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	4847070000000000.0	Somewhat satisfied	skateboard moving on wooden ramp	Very confident
10128	10128	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6264701038100480.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	5210770000000000.0	Somewhat satisfied	train sound	Confident
10129	10129	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6315704580046848.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5699560000000000.0	Somewhat satisfied	Signal noise	Confident
10130	10130	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6512812171984896.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	False	False	True	5765010000000000.0	Somewhat satisfied	Skateboarder doing tricks	Very confident
10131	10131	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6565030384369664.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5159700000000000.0	Somewhat dissatisfied	DRIVING SOUND 	Not so confident
10132	10132	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6573182232297472.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	6254450000000000.0	Somewhat dissatisfied	dragging some item	Neutral
10133	10133	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6576677530370048.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	5970890000000000.0	Somewhat satisfied	a ball rolling	Confident
10134	10134	272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard-6620578270150656.wav	272	Sounds of things	Vehicle	Non-motorized land vehicle	Skateboard			272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard_reference.wav	True	False	False	6113030000000000.0	Mostly dissatisfied	Skateboarding	Very confident
10135	10135	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4659893755707392.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	True	False	False	5954970000000000.0	Mostly satisfied	An Airplane Engine	Not so confident
10136	10136	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4756479785566208.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	False	False	False	5652380000000000.0	Somewhat satisfied	nothing	Neutral
10137	10137	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4862079341166592.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	True	False	False	5445910000000000.0	Mostly satisfied	Traffic	Neutral
10138	10138	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4882258976571392.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	True	False	False	6593180000000000.0	Completely dissatisfied	Airplane engine	Not so confident
10139	10139	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4886402546270208.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	True	False	False	4825980000000000.0	Completely satisfied	traffic	Very confident
10140	10140	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-4907407083831296.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	False	True	False	6016450000000000.0			
10141	10141	273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon-5066241416888320.wav	273	Sounds of things	Vehicle	Rail transport	Railroad car, train wagon			273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon_reference.wav	False	False	True	6434510000000000.0	Somewhat satisfied	Some kind of machine	Neutral
